carat,table,price,cut_Fair,cut_Good,cut_Ideal,cut_Premium,cut_Very Good,color_D,color_E,color_F,color_G,color_H,color_I,color_J,clarity_I1,clarity_IF,clarity_SI1,clarity_SI2,clarity_VS1,clarity_VS2,clarity_VVS1,clarity_VVS2,dimension
1.02,58.0,5232,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.4294659553128821
1.01,59.0,5232,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1.4486992764033562
1.21,54.0,5232,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2.0071558454938616
1.07,57.0,5232,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1.5606380334647576
1.01,59.0,5232,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.1114675004456671
1.13,57.0,5232,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.7700119500684048
1.22,58.0,5233,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1.9290207138151017
1.22,59.0,5233,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.8212277965627917
1.22,57.0,5233,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1.9757872009678021
1.12,58.0,5233,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1.8923792542896694
1.12,59.0,5233,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.804162646453691
1.12,60.0,5233,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.6835293564878993
1.03,57.0,5234,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.40028863707116
1.03,57.0,5234,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.4028229516813555
1.01,56.0,5234,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.4077731745219557
1.02,58.0,5235,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.4026650765083004
1.01,57.0,5235,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.3429003414690637
1.05,58.0,5236,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1.4283185839555153
1.19,57.2,5236,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1.8453718717006022
1.14,58.0,5236,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.761806049849414
1.12,55.0,5236,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1.7349820157418685
1.06,58.0,5236,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.621731170337381
1.06,58.0,5236,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1.6392971839453947
1.29,57.0,5237,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2.280034724523751
1.07,61.0,5237,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1.6445509263185896
1.09,58.0,5237,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.6065375134897217
1.01,59.0,5238,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1.4322997067788874
1.09,55.0,5238,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1.6347525735268809
1.0,57.0,5239,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.31781032161699
1.0,55.0,5239,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1.3429398102623276
1.07,55.0,5240,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.597728656882325
1.02,58.0,5241,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1.4054756726713422
1.03,63.0,5241,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1.4136693420768187
1.03,57.0,5241,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1.5430325510634801
1.03,56.0,5241,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1.4418176953409652
1.0,58.0,5242,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1.20403137473384
1.0,58.0,5242,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1.2570724038837415
1.0,58.0,5242,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1.3366380302853775
0.9,57.0,5242,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.9697130826376595
1.04,58.0,5242,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.4959108447714062
1.3,58.0,5242,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2.107460142618592
1.04,55.0,5242,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1.4990481157700066
1.0,59.0,5242,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.200208127083522
1.2,57.0,5242,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.8573220819833836
1.0,58.0,5242,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1.3175625843679597
0.9,57.0,5242,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0223484993654746
0.9,56.0,5242,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.985060531981588
0.9,56.0,5242,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1.1779327860712758
1.0,60.0,5242,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.2389429026805858
1.17,57.0,5242,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1.7262248587412505
1.3,60.0,5242,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2.1972692030272865
1.12,59.0,5243,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.8319720940687636
0.92,57.0,5243,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.102055687449866
1.21,60.0,5243,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.813696948506069
1.02,55.0,5245,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.2552472212282264
1.21,56.0,5245,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1.898113463994693
1.34,57.0,5245,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2.2240102168715206
1.0,58.0,5246,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.2821501929222994
1.2,62.0,5247,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.8416711131068602
1.0,58.0,5247,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1.3899036413813466
1.08,57.0,5247,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.6554994096035438
1.06,60.0,5247,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.4902120211828611
1.01,58.0,5248,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1.3706308514976089
1.12,55.9,5249,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1.6612730881018314
1.01,60.0,5249,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1.4938773936601242
1.01,59.0,5249,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1.3000591948561728
1.27,59.0,5249,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2.165494946079142
1.27,56.0,5249,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2.1555945003979415
1.03,56.0,5249,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.4514146214895705
1.06,54.0,5250,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.6096788671651074
1.02,59.0,5250,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1.3438857549765912
1.2,59.0,5250,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2.108291763629849
1.2,57.0,5250,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.9264074616183793
1.08,58.0,5250,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1.5841791522141628
1.25,59.0,5250,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2.027031591766004
1.08,58.0,5250,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1.5217616961849392
0.77,55.0,5251,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.552316806566714
1.02,58.0,5251,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1.4112139650531506
1.01,57.0,5251,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.1825237070957166
1.01,61.0,5252,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.3871488275018682
1.25,57.0,5252,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2.086598982838922
1.25,58.0,5252,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2.055207183009899
0.91,54.0,5252,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0731982022310385
1.21,59.0,5252,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1.7534150364776182
1.06,56.0,5253,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1.5266329814390114
1.06,55.0,5253,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.5112188253220709
1.07,57.0,5254,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1.6146917141019348
1.0,61.0,5254,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1.2914871510083583
1.05,61.0,5255,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.5015034927936741
1.06,60.0,5255,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1.4651220013307877
1.02,60.0,5255,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1.35170919807646
1.02,58.0,5255,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1.4492627639984972
1.08,56.0,5256,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1.5693951904653751
1.08,57.0,5256,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.6187354610215352
1.2,59.0,5257,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1.8179054124113874
1.2,56.0,5257,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.891693277637952
1.0,60.0,5257,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.4796065262237654
1.15,59.0,5257,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.8819153210133288
1.2,58.0,5257,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1.859276595508138
1.02,56.0,5257,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1.4531486357450423
1.02,58.0,5257,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.4955447011425833
1.06,56.4,5258,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.5224708281396198
1.09,60.0,5258,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.6368023381284622
1.09,56.0,5258,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.5904809321911122
0.91,58.0,5259,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0042026846720191
0.91,59.0,5259,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0082464315916193
0.91,58.0,5259,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9718649401287328
1.25,57.0,5259,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2.068087024516644
1.25,56.0,5259,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2.1305044805458686
1.25,57.0,5259,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2.1498439772026186
0.92,56.0,5259,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.1178523006859293
1.01,57.0,5260,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1.292287451363082
1.01,58.0,5260,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1.194170397845904
1.16,55.7,5260,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.8052896216439733
1.01,59.0,5260,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1.3076226698934954
1.01,59.0,5260,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1.346538475966578
1.01,59.0,5260,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1.2240132965722585
1.01,56.0,5260,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1.2993105941082277
1.01,60.0,5260,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1.4372104608262237
1.22,56.0,5261,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2.010935541674131
0.91,55.0,5261,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1.0477651940531065
1.09,57.0,5262,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1.6332036724242123
1.11,55.0,5262,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.7603360863332722
1.01,57.0,5262,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.3752380860123499
1.1,56.0,5263,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.6850782575905674
1.07,57.0,5264,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1.4996116033651479
1.07,56.0,5264,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1.5927784340417257
1.25,59.0,5264,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2.0682843684829635
1.24,57.6,5265,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2.0237364455943485
1.04,58.0,5265,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.4033469704832326
1.21,57.0,5266,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1.9422163056679576
1.03,58.0,5266,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1.4431692524773145
1.12,60.0,5266,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1.6646349410464993
1.12,59.0,5266,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1.6955421908669082
1.02,56.0,5266,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.4344120954766977
1.21,60.0,5267,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2.036131737092481
1.09,57.0,5267,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.694032758557504
1.1,58.0,5267,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1.6908287807858908
1.2,56.0,5268,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.8478830310078334
1.5,56.0,5268,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2.5403889811862697
1.3,59.0,5269,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2.1123314278726646
1.23,58.0,5269,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2.009989596959868
1.23,56.0,5269,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2.031902877020076
1.23,60.0,5269,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.9267626807577534
1.15,57.0,5270,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1.7859106561939595
1.1,55.4,5273,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1.6761237566236313
1.34,57.0,5273,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2.3209839817081157
1.14,59.0,5273,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1.7317780379702556
1.01,61.0,5273,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1.2498913859655407
1.01,57.0,5273,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1.247897403647523
1.01,56.0,5274,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1.451194122220288
1.21,54.2,5275,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1.954031796080648
1.21,59.0,5276,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1.9770094272349117
1.06,55.0,5277,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1.589759569422917
1.12,56.0,5277,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.7230086501561228
1.01,61.0,5277,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1.370185770282259
1.69,61.0,5277,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.339024623811341
1.24,59.0,5277,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2.1310448128380455
1.52,55.0,5277,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2.9469824183317996
1.02,55.0,5278,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.4462438993796884
1.06,55.0,5278,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1.4479738309583754
1.1,57.0,5278,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1.6487757037142088
1.02,58.0,5278,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.4378528860078925
1.02,61.0,5278,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.2579788798047409
1.2,60.0,5278,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2.0285845755454575
1.02,58.0,5278,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.422962748692829
1.01,57.0,5279,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1.2163708839484075
1.01,60.0,5279,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.2815867053271588
0.9,58.0,5279,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.9369928809752504
1.2,60.7,5280,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1.8672851517608107
1.13,58.0,5280,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.7205138043391903
1.13,60.0,5280,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1.7756713048636859
1.2,59.0,5280,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.9015542545258879
1.2,58.0,5280,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.92652586799817
1.2,58.0,5280,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.9911224194982156
1.2,58.0,5280,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.9225215898718337
1.2,58.2,5280,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1.8367998278527877
1.07,60.0,5280,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.4916425159057383
1.07,55.0,5281,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1.6147311828951985
1.07,56.0,5281,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1.6624830835554254
1.11,60.0,5281,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1.7389631385652413
1.31,58.0,5282,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2.23886088539332
1.23,58.0,5283,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.12730458545104
1.04,59.0,5284,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1.5474192863089387
1.37,59.0,5284,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2.358587699438112
1.11,57.0,5284,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.6947935901189641
1.04,56.0,5285,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.342596821936469
1.04,58.0,5285,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1.3962843589448235
1.27,54.0,5285,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2.1878533073547004
1.21,60.0,5285,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2.0890706733528908
1.21,56.0,5285,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2.027938067687004
1.0,59.0,5286,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.3450290436571735
1.08,57.0,5286,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1.5497127054827666
1.09,59.0,5287,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1.6221367827594664
1.09,58.0,5287,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1.5464964968976382
1.02,57.0,5287,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1.5049442833248692
1.0,58.0,5287,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1.3618342257037273
0.99,56.0,5287,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1.3787972829233368
0.75,57.0,5288,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.5323348847282955
1.33,62.0,5288,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2.3564753107403025
1.01,55.0,5288,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1.428255959859288
1.01,59.0,5288,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1.2564694474953364
1.23,57.0,5290,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1.9246339785696436
1.21,57.0,5290,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1.9036271744304336
1.21,61.0,5290,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.9154589783334244
1.21,57.0,5290,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.91753189823797
1.04,62.0,5290,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1.531768317432415
1.28,56.0,5290,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2.341782517391558
1.02,56.0,5291,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1.423068924259105
1.14,59.0,5291,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.7351793597081873
1.12,56.0,5291,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1.7521424169277966
1.12,56.0,5291,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1.6972884359358957
1.12,59.0,5291,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1.6101361791939723
1.1,58.0,5291,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.6781735212252131
1.0,58.0,5292,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1.340721245998242
1.0,59.0,5292,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1.235462643356127
1.0,56.0,5292,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1.3798616340173921
1.04,56.0,5292,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.444915497546302
1.05,58.0,5292,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1.3881696271258743
1.25,56.0,5292,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2.050978322937495
1.26,62.0,5292,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2.118046564951509
1.0,60.0,5292,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1.1949979361803766
1.0,57.0,5292,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1.3197144418590325
1.0,60.0,5292,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1.2399283161881134
1.0,59.0,5292,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1.3277229981117054
1.0,58.0,5292,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1.3524346435214412
1.0,61.0,5292,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1.2074721652650358
1.0,60.0,5292,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1.2537146336158589
1.0,59.0,5292,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1.3057702492582326
1.0,58.0,5292,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1.329575418746969
1.0,56.0,5292,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1.292247982569819
